CODE,PRODUCT_NAME,PRODUCT_GROUP,TYPE_LABEL,MAIN_CODE,PERIOD_LABEL,PERIOD_VALUE,PERIOD_KIND,PAY_TERM,ENTRY_AGE_M,ENTRY_AGE_F,CLASS_TAG,SRC_FILE
21826,주계약 (무)흥국생명 치매담은시니어보장보험,주계약,최초계약,21826,90세만기,90,S,월납(10년납),30세 ~ 75세,30세 ~ 75세,MAIN,UW20908
21826,주계약 (무)흥국생명 치매담은시니어보장보험,주계약,최초계약,21826,90세만기,90,S,월납(15년납),30세 ~ 75세,30세 ~ 75세,MAIN,UW20908
21826,주계약 (무)흥국생명 치매담은시니어보장보험,주계약,최초계약,21826,90세만기,90,S,월납(20년납),30세 ~ 75세,30세 ~ 75세,MAIN,UW20908
21826,주계약 (무)흥국생명 치매담은시니어보장보험,주계약,최초계약,21826,90세만기,90,S,월납(30년납),30세 ~ 60세,30세 ~ 60세,MAIN,UW20908
21826,주계약 (무)흥국생명 치매담은시니어보장보험,주계약,최초계약,21826,95세만기,95,S,월납(10년납),30세 ~ 75세,30세 ~ 75세,MAIN,UW20908
21826,주계약 (무)흥국생명 치매담은시니어보장보험,주계약,최초계약,21826,95세만기,95,S,월납(15년납),30세 ~ 75세,30세 ~ 75세,MAIN,UW20908
21826,주계약 (무)흥국생명 치매담은시니어보장보험,주계약,최초계약,21826,95세만기,95,S,월납(20년납),30세 ~ 75세,30세 ~ 75세,MAIN,UW20908
21826,주계약 (무)흥국생명 치매담은시니어보장보험,주계약,최초계약,21826,95세만기,95,S,월납(30년납),30세 ~ 65세,30세 ~ 65세,MAIN,UW20908
21826,주계약 (무)흥국생명 치매담은시니어보장보험,주계약,최초계약,21826,종신,999,E,월납(10년납),30세 ~ 75세,30세 ~ 75세,MAIN,UW20908
21826,주계약 (무)흥국생명 치매담은시니어보장보험,주계약,최초계약,21826,종신,999,E,월납(15년납),30세 ~ 75세,30세 ~ 75세,MAIN,UW20908
